ponto,n_max,j1,gn,gn1,ot,op
0.1,4,6.508546905000003,3.2345563980002225,3.2699667979995866,0.0016096340004878584,0.0017899259996738692
10.049999999999999,21,32.98539676599967,16.42929808900044,16.5382262560006,0.007243744998959301,0.00750720399992133
20.0,33,51.57162570600076,25.8773952499987,25.66355563300158,0.012466590002077282,0.013260729998819443
media,,30.355189792333476,15.180416578999788,15.157249562333922,0.007106656333841481,0.007519286666138214
