ponto,n_max,j1,gn,gn1,ot,op
0.0,11,17.139705043000504,8.573947153001427,8.55565129200022,0.0038431100019806763,0.00462543200046639
0.00019999999999999998,11,17.080511292001574,8.571321226999316,8.498775474000468,0.0042546590011625085,0.004542336000668001
0.00039999999999999996,11,17.079869823997797,8.455580899999404,8.614046061998124,0.004148095999880752,0.0044853579993286985
media,,17.100028719666625,8.533616426666716,8.556157609332937,0.004081955001007979,0.0045510420001543634
