execucao,valor_de_j1,valor_de_j1_serial,ponto,z,n_max,j1,gn,n,qnt_q_values,Aq,pi_tau,frac_exp,ops_gn,gn1,ot,op
0,-4.03477925873248e-6,-4.03477925873248e-6,0.1,l2,4,12.842539352976019,6.355265877966303,1,151,1.5517946019535884,0.00795911910245195,0.00800436406279914,0.007505351066356525,6.484671245969366,0.0011191179801244289,0.0012891769874840975
0,-4.03477925873248e-6,-4.03477925873248e-6,0.1,l2,4,12.842539352976019,6.355265877966303,2,151,1.3650260228314437,0.006041186978109181,0.006651958159636706,0.006359653169056401,6.484671245969366,0.0011191179801244289,0.0012891769874840975
0,-4.03477925873248e-6,-4.03477925873248e-6,0.1,l2,4,12.842539352976019,6.355265877966303,3,151,1.8548305231088307,0.007743926049442962,0.008166960935341194,0.008216402464313433,6.484671245969366,0.0011191179801244289,0.0012891769874840975
0,-4.03477925873248e-6,-4.03477925873248e-6,0.1,l2,4,12.842539352976019,6.355265877966303,4,151,1.4958922450023238,0.005997119995299727,0.006501243246020749,0.006392958108335733,6.484671245969366,0.0011191179801244289,0.0012891769874840975
0,-0.00372387965433325,-0.00372387965433325,10.049999999999999,l2,21,55.33294455791474,27.661529329954647,1,151,1.2915979909012094,0.005097989254863933,0.00551562913460657,0.005447389499749988,27.65960053302115,0.005934882879955694,0.005009284010156989
0,-0.00372387965433325,-0.00372387965433325,10.049999999999999,l2,21,55.33294455791474,27.661529329954647,2,151,1.2931380000081845,0.005182511784369126,0.005524590902496129,0.005498802260262892,27.65960053302115,0.005934882879955694,0.005009284010156989
0,-0.00372387965433325,-0.00372387965433325,10.049999999999999,l2,21,55.33294455791474,27.661529329954647,3,151,1.2900679590238724,0.005085915792733431,0.005560655932640657,0.005494961194926873,27.65960053302115,0.005934882879955694,0.005009284010156989
0,-0.00372387965433325,-0.00372387965433325,10.049999999999999,l2,21,55.33294455791474,27.661529329954647,4,151,1.296237398055382,0.005139446089742705,0.005546900909394026,0.005526028049644083,27.65960053302115,0.005934882879955694,0.005009284010156989
0,-0.00372387965433325,-0.00372387965433325,10.049999999999999,l2,21,55.33294455791474,27.661529329954647,5,151,1.3055697979289107,0.005251796974334866,0.0057299773034173995,0.005662198847858235,27.65960053302115,0.005934882879955694,0.005009284010156989
0,-0.00372387965433325,-0.00372387965433325,10.049999999999999,l2,21,55.33294455791474,27.661529329954647,6,151,1.302033152867807,0.0051880128448829055,0.005589767068158835,0.005508788046427071,27.65960053302115,0.005934882879955694,0.005009284010156989
0,-0.00372387965433325,-0.00372387965433325,10.049999999999999,l2,21,55.33294455791474,27.661529329954647,7,151,1.3345547938079108,0.0052601419447455555,0.005593028996372595,0.00555703227291815,27.65960053302115,0.005934882879955694,0.005009284010156989
0,-0.00372387965433325,-0.00372387965433325,10.049999999999999,l2,21,55.33294455791474,27.661529329954647,8,151,1.3163837938627694,0.005336444854037836,0.005613635148620233,0.005552879680180922,27.65960053302115,0.005934882879955694,0.005009284010156989
0,-0.00372387965433325,-0.00372387965433325,10.049999999999999,l2,21,55.33294455791474,27.661529329954647,9,151,1.3217994120204821,0.005370237893657759,0.005641134135657921,0.0055955588759388775,27.65960053302115,0.005934882879955694,0.005009284010156989
0,-0.00372387965433325,-0.00372387965433325,10.049999999999999,l2,21,55.33294455791474,27.661529329954647,10,151,1.313444459112361,0.005423738621175289,0.005656525754602626,0.005678407876985148,27.65960053302115,0.005934882879955694,0.005009284010156989
0,-0.00372387965433325,-0.00372387965433325,10.049999999999999,l2,21,55.33294455791474,27.661529329954647,11,151,1.3104498526954558,0.0052835239039268345,0.005544306768570095,0.00556164636509493,27.65960053302115,0.005934882879955694,0.005009284010156989
0,-0.00372387965433325,-0.00372387965433325,10.049999999999999,l2,21,55.33294455791474,27.661529329954647,12,151,1.3004116380470805,0.005355366913136095,0.005678996938513592,0.005677261156961322,27.65960053302115,0.005934882879955694,0.005009284010156989
0,-0.00372387965433325,-0.00372387965433325,10.049999999999999,l2,21,55.33294455791474,27.661529329954647,13,151,1.3201509598002303,0.005431089928606525,0.005651664978358895,0.0056467250105924904,27.65960053302115,0.005934882879955694,0.005009284010156989
0,-0.00372387965433325,-0.00372387965433325,10.049999999999999,l2,21,55.33294455791474,27.661529329954647,14,151,1.3090434747864492,0.005287151143420488,0.005612878827378154,0.0056808060326147825,27.65960053302115,0.005934882879955694,0.005009284010156989
0,-0.00372387965433325,-0.00372387965433325,10.049999999999999,l2,21,55.33294455791474,27.661529329954647,15,151,1.308800904022064,0.005394906853325665,0.005606279126368463,0.005566092673689127,27.65960053302115,0.005934882879955694,0.005009284010156989
0,-0.00372387965433325,-0.00372387965433325,10.049999999999999,l2,21,55.33294455791474,27.661529329954647,16,151,1.2779724822030403,0.005136558058438823,0.005442690919153392,0.005371748207835481,27.65960053302115,0.005934882879955694,0.005009284010156989
0,-0.00372387965433325,-0.00372387965433325,10.049999999999999,l2,21,55.33294455791474,27.661529329954647,17,151,1.2655222640314605,0.00507150572957471,0.005421382200438529,0.005297871946822852,27.65960053302115,0.005934882879955694,0.005009284010156989
0,-0.00372387965433325,-0.00372387965433325,10.049999999999999,l2,21,55.33294455791474,27.661529329954647,18,151,1.3038919579412322,0.005442403111374006,0.0056769479415379465,0.0055926230270415545,27.65960053302115,0.005934882879955694,0.005009284010156989
0,-0.00372387965433325,-0.00372387965433325,10.049999999999999,l2,21,55.33294455791474,27.661529329954647,19,151,1.279066711111227,0.00529697714955546,0.0054994299716781825,0.005450870463391766,27.65960053302115,0.005934882879955694,0.005009284010156989
