execucao,valor_de_j1,valor_de_j1_serial,ponto,z,n_max,j1,gn,n,qnt_q_values,Aq,pi_tau,frac_exp,ops_gn,gn1,ot,op
0,-0.00193181975732548,-0.00372387965433325,10.049999999999999,l2,21,0.7792718520795461,0.38773922200198285,19,151,0.007680742972297594,0.003135813749395311,0.0035567409067880362,0.003709581826115027,0.38252275198465213,0.0046110050461720675,0.003825876978226006
0,-0.00193181975732548,-0.00372387965433325,10.049999999999999,l2,21,0.7792718520795461,0.38773922200198285,20,151,0.0076585001370403916,0.0031247841543518007,0.0035252320813015103,0.0036547361814882606,0.38252275198465213,0.0046110050461720675,0.003825876978226006
0,-0.00193181975732548,-0.00372387965433325,10.049999999999999,l2,21,0.7792718520795461,0.38773922200198285,21,151,0.008421683858614415,0.0033549737418070436,0.0038481498486362398,0.004013047931948677,0.38252275198465213,0.0046110050461720675,0.003825876978226006
0,-0.00490236482589367,-0.00880313468716816,20.0,l2,33,1.2409436950692907,0.6109967438678723,1,151,0.010213172936346382,0.004071886854944751,0.004793898813659325,0.0050366421637590975,0.603720989980502,0.01921299094101414,0.006098885991377756
0,-0.00490236482589367,-0.00880313468716816,20.0,l2,33,1.2409436950692907,0.6109967438678723,2,151,0.007979998015798628,0.0030419220274779946,0.003702000220073387,0.003872922796290368,0.603720989980502,0.01921299094101414,0.006098885991377756
0,-0.00490236482589367,-0.00880313468716816,20.0,l2,33,1.2409436950692907,0.6109967438678723,3,151,0.0077325998863670975,0.002971868874737993,0.0036160159506835043,0.0037249257729854435,0.603720989980502,0.01921299094101414,0.006098885991377756
0,-0.00490236482589367,-0.00880313468716816,20.0,l2,33,1.2409436950692907,0.6109967438678723,4,151,0.007726675656158477,0.002973434893647209,0.003641351911937818,0.0037306249141693115,0.603720989980502,0.01921299094101414,0.006098885991377756
0,-0.00490236482589367,-0.00880313468716816,20.0,l2,33,1.2409436950692907,0.6109967438678723,5,151,0.007626725273439661,0.0029487251304090023,0.003576340852305293,0.003722295834450051,0.603720989980502,0.01921299094101414,0.006098885991377756
0,-0.00490236482589367,-0.00880313468716816,20.0,l2,33,1.2409436950692907,0.6109967438678723,6,151,0.00880545104155317,0.003383675211807713,0.004055699973832816,0.0042661509360186756,0.603720989980502,0.01921299094101414,0.006098885991377756
0,-0.00490236482589367,-0.00880313468716816,20.0,l2,33,1.2409436950692907,0.6109967438678723,7,151,0.007705551921389997,0.0029965068970341235,0.0035962491820100695,0.0037533650756813586,0.603720989980502,0.01921299094101414,0.006098885991377756
0,-0.00490236482589367,-0.00880313468716816,20.0,l2,33,1.2409436950692907,0.6109967438678723,8,151,0.0076032129873055965,0.0029511137981899083,0.0035182720166631043,0.003726046154042706,0.603720989980502,0.01921299094101414,0.006098885991377756
0,-0.00490236482589367,-0.00880313468716816,20.0,l2,33,1.2409436950692907,0.6109967438678723,9,151,0.007604011072544381,0.0029464361432474107,0.0035345541837159544,0.003673954022815451,0.603720989980502,0.01921299094101414,0.006098885991377756
0,-0.00490236482589367,-0.00880313468716816,20.0,l2,33,1.2409436950692907,0.6109967438678723,10,151,0.007731160934781656,0.002973951050080359,0.003538922988809645,0.003694598883157596,0.603720989980502,0.01921299094101414,0.006098885991377756
0,-0.00490236482589367,-0.00880313468716816,20.0,l2,33,1.2409436950692907,0.6109967438678723,11,151,0.007618684874614701,0.002963760052807629,0.003519814956234768,0.003685932286316529,0.603720989980502,0.01921299094101414,0.006098885991377756
0,-0.00490236482589367,-0.00880313468716816,20.0,l2,33,1.2409436950692907,0.6109967438678723,12,151,0.007586294028442353,0.003011411987245083,0.0035878181806765497,0.0037185130931902677,0.603720989980502,0.01921299094101414,0.006098885991377756
0,-0.00490236482589367,-0.00880313468716816,20.0,l2,33,1.2409436950692907,0.6109967438678723,13,151,0.007580761914141476,0.003002804034622386,0.003557641990482807,0.003705484647070989,0.603720989980502,0.01921299094101414,0.006098885991377756
0,-0.00490236482589367,-0.00880313468716816,20.0,l2,33,1.2409436950692907,0.6109967438678723,14,151,0.00755533977644518,0.0030123612086754292,0.003510412061586976,0.0036695911549031734,0.603720989980502,0.01921299094101414,0.006098885991377756
0,-0.00490236482589367,-0.00880313468716816,20.0,l2,33,1.2409436950692907,0.6109967438678723,15,151,0.007606568047776818,0.002994868846144527,0.003531575988745317,0.003647256293334067,0.603720989980502,0.01921299094101414,0.006098885991377756
0,-0.00490236482589367,-0.00880313468716816,20.0,l2,33,1.2409436950692907,0.6109967438678723,16,151,0.007681205839617178,0.0030415771470870823,0.0035369020770303905,0.0037003051838837564,0.603720989980502,0.01921299094101414,0.006098885991377756
0,-0.00490236482589367,-0.00880313468716816,20.0,l2,33,1.2409436950692907,0.6109967438678723,17,151,0.00763422274030745,0.003067669371375814,0.003545989951817319,0.003726139955688268,0.603720989980502,0.01921299094101414,0.006098885991377756
0,-0.00490236482589367,-0.00880313468716816,20.0,l2,33,1.2409436950692907,0.6109967438678723,18,151,0.007583153113955632,0.0030887750326655805,0.0035182730352971703,0.0036733883316628635,0.603720989980502,0.01921299094101414,0.006098885991377756
0,-0.00490236482589367,-0.00880313468716816,20.0,l2,33,1.2409436950692907,0.6109967438678723,19,151,0.007516435085562989,0.003078202804317698,0.003490080067422241,0.0036500993301160634,0.603720989980502,0.01921299094101414,0.006098885991377756
0,-0.00490236482589367,-0.00880313468716816,20.0,l2,33,1.2409436950692907,0.6109967438678723,20,151,0.0075125767616555095,0.0030718909401912242,0.003488117188680917,0.003651851002359763,0.603720989980502,0.01921299094101414,0.006098885991377756
0,-0.00490236482589367,-0.00880313468716816,20.0,l2,33,1.2409436950692907,0.6109967438678723,21,151,0.0074929200345650315,0.003075760992942378,0.0034622169914655387,0.003606161189964041,0.603720989980502,0.01921299094101414,0.006098885991377756
0,-0.00490236482589367,-0.00880313468716816,20.0,l2,33,1.2409436950692907,0.6109967438678723,22,151,0.007523705950006843,0.003100407717283815,0.0034831638913601637,0.0036133429675828665,0.603720989980502,0.01921299094101414,0.006098885991377756
0,-0.00490236482589367,-0.00880313468716816,20.0,l2,33,1.2409436950692907,0.6109967438678723,23,151,0.007708991877734661,0.0031995418830774724,0.003597723931306973,0.0037532107380684465,0.603720989980502,0.01921299094101414,0.006098885991377756
0,-0.00490236482589367,-0.00880313468716816,20.0,l2,33,1.2409436950692907,0.6109967438678723,24,151,0.007563797844341025,0.0031151238654274493,0.0035074402985628694,0.003646724217105657,0.603720989980502,0.01921299094101414,0.006098885991377756
0,-0.00490236482589367,-0.00880313468716816,20.0,l2,33,1.2409436950692907,0.6109967438678723,25,151,0.007515342207625508,0.003133450198220089,0.003482814005110413,0.0036225829389877617,0.603720989980502,0.01921299094101414,0.006098885991377756
0,-0.00490236482589367,-0.00880313468716816,20.0,l2,33,1.2409436950692907,0.6109967438678723,26,151,0.007612159010022879,0.0031569488637614995,0.00351023196708411,0.0036236028536222875,0.603720989980502,0.01921299094101414,0.006098885991377756
0,-0.00490236482589367,-0.00880313468716816,20.0,l2,33,1.2409436950692907,0.6109967438678723,27,151,0.007702566683292389,0.003203161002602428,0.0035345778451301157,0.003666738950414583,0.603720989980502,0.01921299094101414,0.006098885991377756
0,-0.00490236482589367,-0.00880313468716816,20.0,l2,33,1.2409436950692907,0.6109967438678723,28,151,0.007818230893462896,0.003300268988823518,0.0036647481902036816,0.0037952038983348757,0.603720989980502,0.01921299094101414,0.006098885991377756
0,-0.00490236482589367,-0.00880313468716816,20.0,l2,33,1.2409436950692907,0.6109967438678723,29,151,0.007653743843548,0.0032589561596978456,0.0035940739326179028,0.003736438666237518,0.603720989980502,0.01921299094101414,0.006098885991377756
0,-0.00490236482589367,-0.00880313468716816,20.0,l2,33,1.2409436950692907,0.6109967438678723,30,151,0.007685689139179885,0.003264792147092521,0.003573077672626823,0.003762419946724549,0.603720989980502,0.01921299094101414,0.006098885991377756
0,-0.00490236482589367,-0.00880313468716816,20.0,l2,33,1.2409436950692907,0.6109967438678723,31,151,0.007558198063634336,0.0032268736977130175,0.0035329268139321357,0.0036743780656252056,0.603720989980502,0.01921299094101414,0.006098885991377756
0,-0.00490236482589367,-0.00880313468716816,20.0,l2,33,1.2409436950692907,0.6109967438678723,32,151,0.007608831860125065,0.0032780187320895493,0.0035338952438905835,0.003652070910902694,0.603720989980502,0.01921299094101414,0.006098885991377756
0,-0.00490236482589367,-0.00880313468716816,20.0,l2,33,1.2409436950692907,0.6109967438678723,33,151,0.007747444062260911,0.003311745065730065,0.0035998390230815858,0.0038110167952254415,0.603720989980502,0.01921299094101414,0.006098885991377756
